Nid,DLL Author Record,Authorized Name,Author Name Latin,Author Name English,Author Name Native Language,Also known as,Other Alternative Name Form(s),Time Period,LoC Source,LofC URI,LoC ID,VIAF Source,PHI Author Name,Perseus Name,BNE Name,BNF Name,DNB Name,ICCU Name,ISNI Name,WorldCat Identity
91274,"91274 : Marcellus, Marcus Claudius, -45 B.C.","Marcellus, Marcus Claudius, -45 B.C.",Marcus Claudius Marcellus;M. Claudius Marcellus,,,,,Classical,https://lccn.loc.gov/c.gov/authorities/names/n85216488,https://id.loc.gov/authorities/names/n85216488,n85216488,http://viaf.org/viaf/8828950,,,,,,,,https://www.worldcat.org/identities/lccn-n85216488
91266,"91266 : Marcellus, Ulpius, active 135","Marcellus, Ulpius, active 135",Ulpius Marcellus;Vlpius Marcellus,,,,,Classical,https://lccn.loc.gov/c.gov/authorities/names/no2014049595,https://id.loc.gov/authorities/names/no2014049595,no2014049595,http://viaf.org/viaf/308238797,,,,,,,,https://www.worldcat.org/identities/lccn-no2014049595
91564,"91564 : Marchesi, Concetto, 1878-1957","Marchesi, Concetto, 1878-1957",,,,,,Neo-Latin,https://lccn.loc.gov/c.gov/authorities/names/n79049616,https://id.loc.gov/authorities/names/n79049616,n79049616,http://viaf.org/viaf/32004713,,,,Marchesi Concetto 1878-1957,"Marchesi, Concetto 1878-1957","Marchesi , Concetto",Concetto Marchesi Italian politician,https://www.worldcat.org/identities/lccn-n79049616
71452,"71452 : Marcile, Théodore, 1548-1617","Marcile, Théodore, 1548-1617",Theodorus Marcilius,,Théodore Marcile,,,Neo-Latin,http://lccn.loc.gov/n85086858,https://id.loc.gov/authorities/names/n85086858,n85086858,http://viaf.org/viaf/68966515,,,"Marcilius, Theodorus 1548-1617",Marcilius Theodorus 1548-1617,"Marcilius, Theodorus 1548-1617",,"Marcilius, Theodorus",https://www.worldcat.org/identities/lccn-n85086858
72016,"72016 : Marcius Philippus, L. (Lucius), approximately 136 B.C.-approximately 76 B.C.","Marcius Philippus, L. (Lucius), approximately 136 B.C.-approximately 76 B.C.",Lucius Marcius Philippus,,,,,Classical,https://lccn.loc.gov/nr95026801,http://id.loc.gov/authorities/names/nr95026801,nr95026801,https://viaf.org/viaf/66359745,Lucius Marcius Philippus,,,,,,,
72001,"72001 : Marcius, Cn., vates","Marcius, Cn., vates",Gnaeus Marcius vates,,,,Marcius uates,Classical,https://lccn.loc.gov/nr95022106,http://id.loc.gov/authorities/names/nr95022106,nr95022106,https://viaf.org/viaf/39766935,Gnaeus Marcius vates,"Marcius, cn. vates",,,,,,
91553,"91553 : Marck, Henricus Hadrianus van der","Marck, Henricus Hadrianus van der",Henricus Hadrianus van der Marck,,,,,Neo-Latin,https://lccn.loc.gov/c.gov/authorities/names/n2010003799,https://id.loc.gov/authorities/names/n2010003799,n2010003799,http://viaf.org/viaf/54532864,,,,,"Marck, Henricus H. van der",,"Marck, Henricus Hadrianus van der ca1667-",https://www.worldcat.org/identities/lccn-n2010003799
70847,"70847 : Marcus Aurelius, Emperor of Rome, 121-180","Marcus Aurelius, Emperor of Rome, 121-180",Marcus Aurelius Antoninus Augustus,Marcus Aurelius,,,,Classical,http://lccn.loc.gov/n80051702,https://id.loc.gov/authorities/names/n80051702,n80051702,http://viaf.org/viaf/102895066,Marcus Aurelius,"Marcus Aurelius, Emperor of Rome, 121-180","Marco Aurelio, Emperador de Roma",Aurèle Marc 18..-18.. peintre,"Mark Aurel Römisches Reich, Kaiser 121-180",,"Aurélio, Marco",https://www.worldcat.org/identities/lccn-n80051702
87393,87393 : Marcus Porcius Cato M.f.M.n.,Marcus Porcius Cato M.f.M.n.,Marcus Porcius Cato M.f.M.n.,,,,,Classical,,,,,Marcus Porcius Cato M.f.M.n.,,,,,,,
45035,"45035 : Marcus, of Monte Cassino","Marcus, of Monte Cassino",Marcus Casinensis,"Marcus, monk of Monte Cassino",,,,Medieval,,,,http://viaf.org/viaf/74244737,,Marcus Casinensis ca. um 612,,,Marcus Casinensis ca. um 612,,,
70703,"70703 : Marcus, Tolletanus, active 1191-1216","Marcus, Tolletanus, active 1191-1216",Marcus Tolletanus,Mark of Toledo ,,,,Medieval,http://lccn.loc.gov/no2005100614,https://id.loc.gov/authorities/names/no2005100614,no2005100614,http://viaf.org/viaf/122014594,,,Marcos de Toledo,Marc de Tolède,,,Marcus active 1191-1216 Tolletanus,https://www.worldcat.org/identities/lccn-no2005100614
71194,"71194 : Mariana, Juan de 1536-1624","Mariana, Juan de 1536-1624",Ioannes Mariana,Father Mariana,Juan de Mariana,,,Neo-Latin,http://lccn.loc.gov/n81099091,https://id.loc.gov/authorities/names/n81099091,n81099091,http://viaf.org/viaf/89794074,,,"Mariana, Juan de 1536-1624",Mariana Juan de 1536-1624,"Mariana, Juan de 1536-1624","Mariana , Juan : de","Mariana, Juan de 1536-1624",https://www.worldcat.org/identities/lccn-n81099091
91324,91324 : Marianus,Marianus,Marianus,,,,,Classical,,,,,Marianus,,,,,,,
45039,"45039 : Marianus, Scotus","Marianus, Scotus",Marianus Scotus ,,Moelbrigte,,,Medieval,http://lccn.loc.gov/nr94037948,https://id.loc.gov/authorities/names/nr94037948,nr94037948,http://viaf.org/viaf/44184295,Marianus,Marianus,,Marianus Scotus 1028-1082,Marianus Scotus 1028-1082,,Marianus Scotus 1028-1082/83 O.S.B.,https://www.worldcat.org/identities/lccn-nr94037948
71550,"71550 : Marineo, Lucio","Marineo, Lucio",Lucius Marineus Siculus,,Luca Marineo,,,Neo-Latin,http://lccn.loc.gov/nr94026018,https://id.loc.gov/authorities/names/nr94026018,nr94026018,http://viaf.org/viaf/34585300,,,"Marineo Siculo, Lucio ca. 1444-1536",Marineo Luca 1444?-1530?,"Marineo, Lucio 1444-1533","Marineo , Luca","Marineo Sículo, Lucio",https://www.worldcat.org/identities/lccn-nr94026018
89743,"89743 : Marinus, active 5th century","Marinus, active 5th century",,,,,,Classical,http://lccn.loc.gov/n86107863,https://id.loc.gov/authorities/names/n86107863,n86107863,http://viaf.org/viaf/20477796,,,,,Marinus Neapolitanus 440-,,Marinus of Samaria,https://www.worldcat.org/identities/lccn-n86107863
45041,45041 : Marius Mercator,Marius Mercator,Marius Mercator,Marius Mercator,,,,Classical,http://lccn.loc.gov/n2002067739,https://id.loc.gov/authorities/names/n2002067739,n2002067739,http://viaf.org/viaf/808398,,"Marius Mercator, active 418-449",,Marius Mercator ....-0431?,Marius Mercator -451,Marius : Mercator,,https://www.worldcat.org/identities/lccn-n2002067739
45040,"45040 : Marius, Saint, Bishop of Avenches","Marius, Saint, Bishop of Avenches",Marius Aventicensis,Saint Marius,"Marius, d'Avenches",,,Classical,http://lccn.loc.gov/n92012742,https://id.loc.gov/authorities/names/n92012742,n92012742,http://viaf.org/viaf/264703818,,Marius Aventicensis 532-594,,,,,Marius,https://www.worldcat.org/identities/lccn-n92012742
